title,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,country,url,description_short,description,job_location_type,vacancies
Asistente Apoyo Black Friday Ripley Mall Trébol,Talcahuano,Talcahuano,,2025-11-20,11142887,ripley,2026-07-16,2026-07-16,0.2246,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11142887,,,Presencial,26 Puestos
Asistente Apoyo Black Friday Ripley Mall Concepción,Concepción,Concepción,,2025-11-20,11142217,ripley,2026-07-16,2026-07-16,0.2209,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11142217,,,Presencial,26 Puestos
Guardia de seguridad Punta Arenas,Punta Arenas,Punta Arenas,,2025-11-20,11141750,ripley,2026-07-16,2026-07-16,0.2202,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11141750,,,Presencial,1 Puesto
Apoyo de Temporada Navidad Ripley Copiapó,Copiapó,Copiapó,,2025-11-19,8102578,ripley,2026-07-16,2026-07-16,0.2017,Contrato de temporada,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8102578,,,Presencial,55 Puestos
Apoyo Temporada Part Time Sabado y domingo Ripley Temuco,Temuco,Temuco,,2025-11-19,8110198,ripley,2026-07-16,2026-07-16,0.2394,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8110198,,,Presencial,500 Puestos
Apoyo Temporada Part Time Sabado y domingo Ripley Valdivia,Valdivia,Valdivia,,2025-11-19,8110141,ripley,2026-07-16,2026-07-16,0.1983,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8110141,,,Presencial,500 Puestos
Apoyo de Temporada Navidad Ripley Antofagasta,Antofagasta,Antofagasta,,2025-11-19,8102632,ripley,2026-07-16,2026-07-16,0.2041,Contrato de temporada,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8102632,,,Presencial,80 Puestos
Asesor de Compras Jornada Parcial Ripley Valparaiso,Valparaíso,Valparaíso,,2025-11-19,11133384,ripley,2026-07-16,2026-07-16,0.2444,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11133384,,,Presencial,5 Puestos
Asistente Comercial Banco Ripley Tda Talca,Talca,Talca,,2025-11-19,11129799,ripley,2026-07-16,2026-07-16,0.2516,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11129799,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Mall Del Centro,Santiago Centro,Santiago Centro,,2025-11-19,11132790,ripley,2026-07-16,2026-07-16,0.2469,Contrato de temporada,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11132790,,,Presencial,3 Puestos
Asesor de Compras Part Time Ripley Valparaiso,Valparaíso,Valparaíso,,2025-11-19,11133420,ripley,2026-07-16,2026-07-16,0.2685,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11133420,,,Presencial,5 Puestos
Cobrador Terreno Arica Banco Ripley,Arica,Arica,,2025-11-18,11127644,ripley,2026-07-16,2026-07-16,0.2293,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11127644,,,Presencial,1 Puesto
Cobrador Terreno Pto Montt Banco Ripley,Puerto Montt,Puerto Montt,,2025-11-18,11117552,ripley,2026-07-16,2026-07-16,0.2321,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11117552,,,Presencial,1 Puesto
Asistente Comercial Banco Ripley Tda Costanera Center,Santiago Centro,Santiago Centro,,2025-11-18,11118080,ripley,2026-07-16,2026-07-16,0.2753,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11118080,,,Presencial,1 Puesto
Ejecutivo Comercial Banco Ripley Ag. Moneda,Santiago Centro,Santiago Centro,,2025-11-18,11120670,ripley,2026-07-16,2026-07-16,0.2398,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11120670,,,Presencial,1 Puesto
Ejecutivo de venta Banco Ripley Apoyo JP 25 La serena,La Serena,La Serena,,2025-11-18,8094271,ripley,2026-07-16,2026-07-16,0.1861,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094271,,,Presencial,1 Puesto
Ejecutivo de venta Banco Ripley Apoyo JP 25 Puerto Mont,Puerto Montt,Puerto Montt,,2025-11-18,8094239,ripley,2026-07-16,2026-07-16,0.2326,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094239,,,Presencial,1 Puesto
Ejecutivo de venta Banco Ripley Apoyo JP 25 Los angeles,Los Ángeles,Los Ángeles,,2025-11-18,8094217,ripley,2026-07-16,2026-07-16,0.2162,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094217,,,Presencial,1 Puesto
Ejecutivo de venta Banco Ripley Apoyo JP 25 Concepción,Concepción,Concepción,,2025-11-18,8094113,ripley,2026-07-16,2026-07-16,0.1998,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094113,,,Presencial,1 Puesto
Ejecutivo ventas Banco Ripley Jp 25 Temp Tda Valparíso,Valparaíso,Valparaíso,,2025-11-18,8094083,ripley,2026-07-16,2026-07-16,0.2403,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094083,,,Presencial,1 Puesto
Ejecutivo de venta Banco Ripley tem JP 25 Marina Arauco,Viña del Mar,Viña del Mar,,2025-11-18,8094059,ripley,2026-07-16,2026-07-16,0.2236,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094059,,,Presencial,1 Puesto
Ejecutivo de venta Banco Ripley Apoyo JP 25 Viña Plaza Sucre,Viña del Mar,Viña del Mar,,2025-11-18,8094032,ripley,2026-07-16,2026-07-16,0.229,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8094032,,,Presencial,1 Puesto
Práctica Profesional Relaciones Laborales,Santiago - Las condes,Las condes,Santiago,2025-11-18,7845242,ripley,2026-07-16,2026-07-16,0.2791,Contrato de aprendizaje,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/7845242,,,,1 Puesto
Cobrador Terreno Chillan Banco Ripley,Chillán,Chillán,,2025-11-18,11127573,ripley,2026-07-16,2026-07-16,0.1826,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11127573,,,Presencial,1 Puesto
Asesor de Compras Ripley Punta Arenas,Punta Arenas,Punta Arenas,,2025-11-17,10787626,ripley,2026-07-16,2026-07-16,0.2234,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10787626,,,Presencial,1 Puesto
Asistente de Venta Integral Electrónica Jornada Parcial Ripley Viña Plaza Sucre,Viña del Mar,Viña del Mar,,2025-11-17,11114010,ripley,2026-07-16,2026-07-16,0.2836,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11114010,,,Presencial,6 Puestos
Ejecutivo Comercial Banco Ripley Tda Talca,Talca,Talca,,2025-11-17,11111789,ripley,2026-07-16,2026-07-16,0.2404,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11111789,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero (Captador) Jornada Parcial Mall del centro Banco Ripley,Santiago - La Reina,La Reina,Santiago,2025-11-17,11111896,ripley,2026-07-16,2026-07-16,0.3101,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11111896,,,Presencial,1 Puesto
Ejecutivo de ventas productos financieros Tda Plaza Vespucio,Santiago Centro,Santiago Centro,,2025-11-15,8070730,ripley,2026-07-16,2026-07-16,0.2569,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070730,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Mall Costanera Center,Santiago - Providencia,Providencia,Santiago,2025-11-14,11097506,ripley,2026-07-16,2026-07-16,0.2529,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11097506,,,Presencial,4 Puestos
Asistente Apoyo Campaña Navidad Ripley Plaza Vespucio,Santiago - La Florida,La Florida,Santiago,2025-11-14,10938353,ripley,2026-07-16,2026-07-16,0.2154,Contrato a plazo fijo,Excluido de limitación de jornada,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10938353,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero(Captador) Banco Ripley Tda Pta Arenas,Punta Arenas,Punta Arenas,,2025-11-14,11104177,ripley,2026-07-16,2026-07-16,0.2715,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11104177,,,Presencial,1 Puesto
Ejecutivo de ventas productos financieros Tda Crillon,Santiago - Independencia,Independencia,Santiago,2025-11-14,8070622,ripley,2026-07-16,2026-07-16,0.2293,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070622,,,Presencial,1 Puesto
Analista Operaciones Financieras Part Time Banco Ripley Tda Valparaiso,Valparaíso,Valparaíso,,2025-11-14,11104280,ripley,2026-07-16,2026-07-16,0.3171,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11104280,,,Presencial,1 Puesto
Cajero de Productos Financieros Banco Ripley Tda Parque Arauco,Santiago Centro,Santiago Centro,,2025-11-14,11104547,ripley,2026-07-16,2026-07-16,0.272,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11104547,,,Presencial,1 Puesto
Guardia de Seguridad Ripley Los Dominicos FT Y PT,Santiago - Las condes,Las condes,Santiago,2025-11-14,11104684,ripley,2026-07-16,2026-07-16,0.2119,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11104684,,,Presencial,5 Puestos
Bodeguero temporada Ripley Los Dominicos,Santiago - Las condes,Las condes,Santiago,2025-11-14,11104880,ripley,2026-07-16,2026-07-16,0.2047,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11104880,,,Presencial,4 Puestos
Guardia de Seguridad Ripley Florida Center,Santiago - La Florida,La Florida,Santiago,2025-11-14,11106537,ripley,2026-07-16,2026-07-16,0.1944,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11106537,,,Presencial,5 Puestos
Captador Banco Ripley JP 25 Zona centro,Santiago Centro,Santiago Centro,,2025-11-14,8069769,ripley,2026-07-16,2026-07-16,0.2536,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069769,,,Presencial,1 Puesto
Bodeguero Temporada Navidad Ripley Valdivia,Valdivia,Valdivia,,2025-11-14,8064295,ripley,2026-07-16,2026-07-16,0.1946,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8064295,,,Presencial,500 Puestos
Ejecutivo de Venta Producto Financiero(Captador) Banco Ripley Tda Iquique,Iquique,Iquique,,2025-11-14,11104234,ripley,2026-07-16,2026-07-16,0.2798,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11104234,,,Presencial,1 Puesto
Ejecutivo de ventas productos financieros Tda La Florida,Santiago - La Florida,La Florida,Santiago,2025-11-14,8070641,ripley,2026-07-16,2026-07-16,0.2244,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070641,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Antofagasta,Antofagasta,Antofagasta,,2025-11-14,8069806,ripley,2026-07-16,2026-07-16,0.2423,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069806,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Bio BÍo,Chillán,Chillán,,2025-11-14,8070041,ripley,2026-07-16,2026-07-16,0.2212,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070041,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Magallanes,Punta Arenas,Punta Arenas,,2025-11-14,8070108,ripley,2026-07-16,2026-07-16,0.2548,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070108,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Calama,Calama,Calama,,2025-11-14,8069821,ripley,2026-07-16,2026-07-16,0.2638,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069821,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Iquique,Iquique,Iquique,,2025-11-14,8070165,ripley,2026-07-16,2026-07-16,0.2742,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070165,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Los Lagos,Puerto Montt,Puerto Montt,,2025-11-14,8070089,ripley,2026-07-16,2026-07-16,0.2461,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070089,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Los Rios,Valdivia,Valdivia,,2025-11-14,8070072,ripley,2026-07-16,2026-07-16,0.2209,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070072,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Region Ñubles,Parral,Parral,,2025-11-14,8070150,ripley,2026-07-16,2026-07-16,0.2593,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070150,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Maule,Talca,Talca,,2025-11-14,8070021,ripley,2026-07-16,2026-07-16,0.2607,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8070021,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 O'Higgins,Rancagua,Rancagua,,2025-11-14,8069990,ripley,2026-07-16,2026-07-16,0.2412,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069990,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Valparaíso,Valparaíso,Valparaíso,,2025-11-14,8069957,ripley,2026-07-16,2026-07-16,0.2553,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069957,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Coquimbo,Coquimbo,Coquimbo,,2025-11-14,8069907,ripley,2026-07-16,2026-07-16,0.2543,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069907,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Araucanía,Temuco,Temuco,,2025-11-14,8069842,ripley,2026-07-16,2026-07-16,0.2697,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069842,,,Presencial,1 Puesto
Captador Banco Ripley Apoyo JP 25 Atacama,Copiapó,Copiapó,,2025-11-14,8069873,ripley,2026-07-16,2026-07-16,0.2433,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8069873,,,Presencial,1 Puesto
Guardia de Seguridad Part Time Plaza Tobalaba,Puente Alto,Puente Alto,,2025-11-13,8056193,ripley,2026-07-16,2026-07-16,0.1966,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8056193,,,Presencial,1 Puesto
Asistente comercial reemplazo Banco Ripley Tda Plaza Egaña,Santiago - Las condes,Las condes,Santiago,2025-11-13,8053317,ripley,2026-07-16,2026-07-16,0.2822,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8053317,,,Presencial,1 Puesto
Guardia de seguridad Ripley Parque Arauco (4x3),Santiago - Las condes,Las condes,Santiago,2025-11-13,11086983,ripley,2026-07-16,2026-07-16,0.2228,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11086983,,,Presencial,1 Puesto
Agente de Seguros Banco Ripley Tda Coquimbo,Coquimbo,Coquimbo,,2025-11-13,11087688,ripley,2026-07-16,2026-07-16,0.279,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11087688,,,Presencial,1 Puesto
Cobrador Terreno Calama Banco Ripley,Calama,Calama,,2025-11-13,11088433,ripley,2026-07-16,2026-07-16,0.2313,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11088433,,,Presencial,1 Puesto
"Asistente de Venta Integral (Decoblando, Sport hombre, Hombre Juvenil) Ripley Curicó",Curicó,Curicó,,2025-11-13,11088896,ripley,2026-07-16,2026-07-16,0.1652,Contrato a plazo fijo,Jornada extraordinaria,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11088896,,,Presencial,8 Puestos
Promotor Loven Línea Blanca Electrodomésticos Ripley Plaza Egaña,Santiago - La Florida,La Florida,Santiago,2025-11-13,11092924,ripley,2026-07-16,2026-07-16,0.2667,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11092924,,,Presencial,1 Puesto
Analista de Operaciones Financieras Banco Ripley Tda Costanera Center,Santiago Centro,Santiago Centro,,2025-11-13,11090309,ripley,2026-07-16,2026-07-16,0.2956,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11090309,,,Presencial,1 Puesto
Guardia de Seguridad Mall Alameda,Santiago Centro,Santiago Centro,,2025-11-12,8046360,ripley,2026-07-16,2026-07-16,0.2647,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8046360,,,Presencial,1 Puesto
Ejecutivo de venta de producto financiero Part time Banco Ripley Tda Calama,Calama,Calama,,2025-11-12,8046445,ripley,2026-07-16,2026-07-16,0.299,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8046445,,,Presencial,3 Puestos
Guardia de seguridad Ripley Coquimbo,Coquimbo,Coquimbo,,2025-11-12,8049177,ripley,2026-07-16,2026-07-16,0.2123,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8049177,,,Presencial,1 Puesto
Guardia de Seguridad Plaza Tobalaba,Puente Alto,Puente Alto,,2025-11-12,8042267,ripley,2026-07-16,2026-07-16,0.1932,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8042267,,,Presencial,1 Puesto
Guardia de Seguridad Nocturno Part Time Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2025-11-12,10660218,ripley,2026-07-16,2026-07-16,0.2322,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10660218,,,Presencial,1 Puesto
Guardia de Seguridad Part Time Ripley Parque Arauco,Santiago - Las condes,Las condes,Santiago,2025-11-12,6988576,ripley,2026-07-16,2026-07-16,0.2291,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/6988576,,,Presencial,3 Puestos
Asistente Apoyo Navidad Ripley Antofagasta,Antofagasta,Antofagasta,,2025-11-11,10939065,ripley,2026-07-16,2026-07-16,0.2048,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10939065,,,Presencial,20 Puestos
Cobrador Terreno Santiago Banco Ripley,Santiago Centro,Santiago Centro,,2025-11-11,11067138,ripley,2026-07-16,2026-07-16,0.2118,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11067138,,,Presencial,1 Puesto
Asistente Apoyo Navidad Ripley Copiapó,Copiapó,Copiapó,,2025-11-11,10939082,ripley,2026-07-16,2026-07-16,0.2045,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10939082,,,Presencial,20 Puestos
Asistente Apoyo Navidad Ripley Iquique,Iquique,Iquique,,2025-11-11,10939050,ripley,2026-07-16,2026-07-16,0.2457,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10939050,,,Presencial,20 Puestos
Ejecutivo de Venta Producto Financiero(Captador) Banco Ripley Tda Chillan,Chillán,Chillán,,2025-11-11,11070347,ripley,2026-07-16,2026-07-16,0.2335,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11070347,,,Presencial,1 Puesto
Guardia Seguridad para Ripley Arica,Arica,Arica,,2025-11-11,11068909,ripley,2026-07-16,2026-07-16,0.22,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11068909,,,Presencial,1 Puesto
Cajero de Productos Financieros Banco Ripley Tda Mall del Centro,Santiago Centro,Santiago Centro,,2025-11-10,11058561,ripley,2026-07-16,2026-07-16,0.2929,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11058561,,,Presencial,1 Puesto
Analista Operaciones Financieras Part Time Banco Ripley Tda Mall Calama,Calama,Calama,,2025-11-10,11058453,ripley,2026-07-16,2026-07-16,0.3294,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11058453,,,Presencial,1 Puesto
Asistente Comercial Jornada Parcial Banco Ripley Tda Mall Concepción,Concepción,Concepción,,2025-11-10,11057256,ripley,2026-07-16,2026-07-16,0.2734,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11057256,,,Presencial,1 Puesto
Ripley Florida Asistente de venta integral Electrónica Telefonía Full Times,Santiago - La Florida,La Florida,Santiago,2025-11-10,11056989,ripley,2026-07-16,2026-07-16,0.2086,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11056989,,,Presencial,1 Puesto
Ejecutivo de Venta Producto Financiero(Captador) Banco Ripley Tda Mall Temuco,Temuco,Temuco,,2025-11-10,11056686,ripley,2026-07-16,2026-07-16,0.2997,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11056686,,,Presencial,1 Puesto
Asistente Comercial Banco Ripley Tda Parque Arauco,Santiago Centro,Santiago Centro,,2025-11-10,11056531,ripley,2026-07-16,2026-07-16,0.2645,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11056531,,,Presencial,1 Puesto
Asistente de Experiencia de Compra Sábado y Domingo Ripley Curicó,Curicó,Curicó,,2025-11-10,10850557,ripley,2026-07-16,2026-07-16,0.2244,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10850557,,,Presencial,5 Puestos
Asistente de Experiencia de Compra Jornada Parcial Ripley Curicó,Curicó,Curicó,,2025-11-10,10850589,ripley,2026-07-16,2026-07-16,0.2328,Contrato a plazo fijo,Jornada de 40 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/10850589,,,Presencial,5 Puestos
Apoyo Temporada Navidad Ripley Temuco,Temuco,Temuco,,2025-11-08,8024652,ripley,2026-07-16,2026-07-16,0.2312,Contrato de temporada,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/8024652,,,Presencial,20 Puestos
Anfitrión de Centro de Servicios Banco Ripley Part Time Tda Alameda,Puente Alto,Puente Alto,,2025-11-07,11034016,ripley,2026-07-16,2026-07-16,0.2837,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11034016,,,Presencial,1 Puesto
Anfitrión de Centro de Servicios Banco Ripley Part Time Tda Plaza Egaña,Santiago Centro,Santiago Centro,,2025-11-07,11033934,ripley,2026-07-16,2026-07-16,0.3079,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11033934,,,Presencial,1 Puesto
"Ejecutivo de Venta Producto Financiero/Captador Banco Ripley Jornada Part Time, Tienda Arica",Arica,Arica,,2025-11-07,11027215,ripley,2026-07-16,2026-07-16,0.274,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11027215,,,Presencial,10 Puestos
Guardia de Seguridad Ripley Mall Del Centro Ft y Pt,Santiago Centro,Santiago Centro,,2025-11-07,11041411,ripley,2026-07-16,2026-07-16,0.2527,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11041411,,,Presencial,5 Puestos
Guardia de Seguridad Ripley Los Dominicos,Santiago - Las condes,Las condes,Santiago,2025-11-07,11041434,ripley,2026-07-16,2026-07-16,0.2119,Contrato a plazo fijo,Jornada de 44 horas semanales,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11041434,,,Presencial,5 Puestos
Ejecutivo de Venta Producto Financiero (Captador) Part Time Tda Arica Banco Ripley,Arica,Arica,,2025-11-06,11002956,ripley,2026-07-16,2026-07-16,0.3065,Contrato a plazo fijo,Jornada part time,Ripley,Chile,https://ripleychile.pandape.computrabajo.com/Detail/11002956,,,Presencial,1 Puesto
